target_id,vina_dock,vina_score,pb_valid,connected,qed,sa,hac,n_arom_rings,strain,clashfree,hit
EFTU1_ECOLI_2_178_0,,,0.6041666666666666,1.0,0.4348669791548652,4.203217383454413,17.625,0.1875,310.1848945394412,0.3541666666666667,0.0
EXG1_CANAL_41_438_0,,,0.3673469387755102,1.0,0.4299339675108485,5.3694945494667,21.5,0.1326530612244898,703.7973853655884,0.3877551020408163,0.0
F16P1_HUMAN_1_338_0,-6.915432989690722,-3.7903092783505157,0.5463917525773195,1.0,0.5050531230861263,4.184881273688012,18.2680412371134,0.5051546391752577,295.5927066891105,0.7731958762886598,0.07216494845360824
FKB1A_HUMAN_2_108_0,-6.207270833333333,3.6897395833333335,0.5729166666666666,1.0,0.5490613690884273,4.449920435618986,20.15625,0.34375,412.6562961846322,0.53125,0.010416666666666666
GLMU_STRPN_2_459_0,-5.945479166666666,8.518791666666667,0.6354166666666666,1.0,0.5514201188496984,3.632902586294135,14.458333333333334,0.6041666666666666,210.0487371192445,0.40625,0.0625
GRK4_HUMAN_1_578_0,-7.8672736842105255,-6.094831578947368,0.5894736842105263,1.0,0.54722873545032,4.82990403889735,24.48421052631579,0.9368421052631579,323.8866047023607,0.9157894736842105,0.16842105263157894
GSTP1_HUMAN_2_210_0,-5.912765306122449,-2.181408163265306,0.6938775510204082,1.0,0.48325887800166756,3.8917015629902307,15.622448979591837,0.42857142857142855,231.0227222366558,0.8571428571428571,0.0
GUX1_HYPJE_18_451_0,,,0.35353535353535354,1.0,0.4521071286614942,4.939685322885988,25.050505050505052,0.7575757575757576,382.123965351697,0.8787878787878788,0.0
HDAC8_HUMAN_1_377_0,,,0.6464646464646465,1.0,0.48941546010961734,3.9638756349522617,15.181818181818182,0.29292929292929293,208.1470740395951,0.12121212121212122,0.0
HDHA_ECOLI_1_255_0,-7.720262626262627,-6.22659595959596,0.5555555555555556,1.0,0.5401004013213698,4.659220694438834,21.393939393939394,0.41414141414141414,351.47195378110575,0.9393939393939394,0.0
HMD_METJA_1_358_0,-7.547927083333334,-1.3760520833333334,0.5208333333333334,1.0,0.34238945502216933,4.8910887416660405,27.333333333333332,0.7083333333333334,470.0336809249813,0.40625,0.0
IDHP_HUMAN_40_452_0,,,0.4387755102040816,1.0,0.3970886830201852,4.682282259928867,30.193877551020407,0.9183673469387755,628.8007937911575,0.45918367346938777,0.0
IMA1_HUMAN_68_497_0,,,0.63,1.0,0.4755097002586415,4.633905880336991,16.61,0.21,302.55943758516344,0.89,0.0
IPMK_HUMAN_49_416_0,,,0.696969696969697,1.0,0.5160139140207437,4.439399201724561,20.31313131313131,0.45454545454545453,374.17161712000666,0.8181818181818182,0.0
KS6A3_HUMAN_41_357_0,-8.574948453608247,-5.265123711340206,0.4845360824742268,1.0,0.5006814006838143,4.467444642967617,24.54639175257732,0.979381443298969,347.250845614069,0.7628865979381443,0.09278350515463918
LAT_MYCTU_1_449_0,-7.122717171717172,1.303171717171717,0.5959595959595959,1.0,0.49161485798307814,3.969457548175756,17.717171717171716,0.5151515151515151,224.18684968340466,0.5454545454545454,0.16161616161616163
